opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
NBBIFIKB,16,4,,Engaging,2017-09-15,,
GRYWAPXY,33,4,58,Won,2017-09-15,2017-11-07,2712.0
ZIEI8JM3,1,3,59,Won,2017-09-16,2017-12-07,65.0
QDYFLOZW,1,3,67,Won,2017-09-16,2017-09-23,55.0
55YURJ2E,1,3,68,Won,2017-09-16,2017-12-30,58.0
R6Q5JOLX,19,5,,Engaging,2017-09-16,,
1PORK6E3,19,1,52,Won,2017-09-16,2017-09-27,512.0
ENDKZ399,13,5,42,Won,2017-09-16,2017-09-24,5820.0
VSNI41WQ,18,5,20,Lost,2017-09-16,2017-11-30,0.0
87KZX1UX,10,6,11,Won,2017-09-16,2017-11-25,1179.0
PLRBC69J,10,6,57,Won,2017-09-16,2017-09-26,1153.0
RZB6Q4FX,20,6,26,Won,2017-09-16,2017-09-21,892.0
ASK5U1TD,20,6,81,Won,2017-09-16,2017-11-22,1231.0
T49Q4GWU,20,4,56,Won,2017-09-16,2017-12-25,3091.0
JJ17IHID,15,1,78,Won,2017-09-16,2017-11-24,547.0
311WKUHC,30,3,46,Lost,2017-09-16,2017-11-13,0.0
JG1CD65M,30,5,32,Won,2017-09-16,2017-09-18,5919.0
YIK15TLW,30,5,34,Won,2017-09-16,2017-11-10,5745.0
RYJPSM6D,6,1,66,Lost,2017-09-16,2017-11-19,0.0
ZQK0JTVN,6,1,68,Lost,2017-09-16,2017-11-26,0.0
FB7OTAMV,6,2,76,Lost,2017-09-16,2017-12-22,0.0
JZD1QDWA,4,4,9,Lost,2017-09-16,2017-12-06,0.0
LOSUVU4T,27,5,44,Lost,2017-09-16,2017-12-09,0.0
85LVQ6PB,27,6,64,Won,2017-09-16,2017-12-15,1252.0
02ILGBRB,5,3,15,Lost,2017-09-16,2017-11-21,0.0
ZFIT4XWO,5,4,66,Won,2017-09-16,2017-12-05,3039.0
XH69FGJJ,9,1,73,Won,2017-09-16,2017-11-19,637.0
JU2PPGP6,21,1,1,Lost,2017-09-16,2017-09-26,0.0
S8Y9AAWC,25,2,83,Won,2017-09-16,2017-12-08,4614.0
I2DLJ6C3,14,3,27,Won,2017-09-16,2017-11-27,51.0
DY8DMZZ9,24,5,,Engaging,2017-09-16,,
VEZ8OX88,24,1,54,Lost,2017-09-16,2017-11-19,0.0
M3QL68T6,24,1,54,Won,2017-09-16,2017-12-04,595.0
Q3K6K5V9,24,3,83,Won,2017-09-16,2017-12-26,52.0
PEGFPDVU,12,2,44,Won,2017-09-16,2017-09-30,5604.0
NFT2Z7MM,33,6,14,Lost,2017-09-16,2017-11-18,0.0
YC2GBK89,33,6,35,Lost,2017-09-16,2017-11-12,0.0
U008ILBM,33,6,55,Lost,2017-09-16,2017-11-26,0.0
VA0I9SDD,33,2,44,Won,2017-09-16,2017-09-27,5360.0
KQ83VL8T,22,6,,Engaging,2017-09-17,,
41HHBQRT,19,1,78,Lost,2017-09-17,2017-12-13,0.0
T6BHNN1O,2,3,3,Lost,2017-09-17,2017-11-13,0.0
S8DOH11H,13,2,26,Lost,2017-09-17,2017-11-14,0.0
F8F6MA24,13,1,69,Won,2017-09-17,2017-12-19,538.0
ZXXWIGFR,10,2,9,Lost,2017-09-17,2017-12-02,0.0
L7CFCOR6,10,5,13,Won,2017-09-17,2017-11-28,5668.0
AAUTJ747,10,2,76,Won,2017-09-17,2017-12-11,5220.0
X7VUR49L,20,2,2,Won,2017-09-17,2017-09-26,5763.0
U7L0IZLB,30,5,70,Lost,2017-09-17,2017-11-26,0.0
PAQ6EKHB,32,1,,Engaging,2017-09-17,,
THNEGVH2,31,6,47,Won,2017-09-17,2017-11-14,948.0
D1ANNMSO,4,1,60,Won,2017-09-17,2017-11-19,487.0
LMVQ6B9P,4,6,25,Won,2017-09-17,2017-11-18,1072.0
OQBVGILR,27,3,64,Won,2017-09-17,2017-12-16,56.0
8LA72RM8,34,4,20,Engaging,2017-09-17,,
7IZQJIPA,34,2,42,Won,2017-09-17,2017-12-27,4812.0
7AH7F190,21,1,2,Lost,2017-09-17,2017-11-27,0.0
ME0LMBYL,21,6,37,Lost,2017-09-17,2017-12-21,0.0
KODTODAA,21,5,2,Lost,2017-09-17,2017-11-12,0.0
RENW2N0H,21,2,5,Won,2017-09-17,2017-11-19,5186.0
9F407X6U,25,3,44,Won,2017-09-17,2017-12-02,49.0
S0MZHYQC,33,2,44,Won,2017-09-17,2017-09-27,4800.0
HP9TUR60,18,2,37,Won,2017-09-18,2017-12-24,5627.0
P4PKECH7,10,1,30,Lost,2017-09-18,2017-09-24,0.0
USL5PZ4O,10,2,66,Won,2017-09-18,2017-12-06,3779.0
3DM5SSI5,10,2,76,Won,2017-09-18,2017-11-05,5231.0
D40ALWGC,20,5,49,Lost,2017-09-18,2017-09-28,0.0
524QUXI2,20,5,78,Lost,2017-09-18,2017-11-26,0.0
8W35TVOQ,26,4,22,Won,2017-09-18,2017-12-02,2918.0
UU7N7LZK,30,4,,Engaging,2017-09-18,,
3D6LLPA1,6,6,25,Lost,2017-09-18,2017-12-05,0.0
58QZ1YGK,6,2,23,Won,2017-09-18,2017-09-27,4902.0
OU42AWAE,32,1,35,Won,2017-09-18,2017-11-22,531.0
ZBDT3T2H,31,1,,Engaging,2017-09-18,,
OJOJPNL6,31,5,64,Lost,2017-09-18,2017-11-21,0.0
MENKE9IV,31,1,64,Won,2017-09-18,2017-11-30,526.0
PXSDIDXO,4,1,59,Lost,2017-09-18,2017-11-11,0.0
5PIJNVMB,4,1,45,Won,2017-09-18,2017-11-17,485.0
WSO3NMK5,34,4,,Engaging,2017-09-18,,
ZLFKHXXI,5,1,60,Won,2017-09-18,2017-12-25,520.0
WIDRX5N6,9,6,19,Won,2017-09-18,2017-12-23,1020.0
HJLKGIH4,21,6,49,Lost,2017-09-18,2017-12-04,0.0
DF6A63B7,21,4,80,Lost,2017-09-18,2017-12-20,0.0
T2EM55FZ,14,2,18,Won,2017-09-18,2017-11-15,4205.0
KDQL1O1A,24,1,14,Lost,2017-09-18,2017-11-05,0.0
01XZ9CRY,33,5,37,Engaging,2017-09-18,,
HJY0TQ7X,33,3,72,Engaging,2017-09-18,,
75HKH8PS,1,6,25,Lost,2017-09-19,2017-09-30,0.0
NK2CHYT1,2,6,59,Lost,2017-09-19,2017-11-08,0.0
A7OVC1WK,13,5,,Engaging,2017-09-19,,
0WGAPLOI,10,2,15,Won,2017-09-19,2017-12-07,4990.0
GXPA5D3A,10,2,16,Won,2017-09-19,2017-09-29,5450.0
8598PVIX,28,3,34,Won,2017-09-19,2017-11-11,53.0
VKM2BCMV,6,2,38,Won,2017-09-19,2017-09-25,3678.0
9N7LHW38,32,2,51,Lost,2017-09-19,2017-09-29,0.0
BKMYW792,32,4,50,Lost,2017-09-19,2017-11-27,0.0
3IBBBGM4,31,1,21,Won,2017-09-19,2017-11-18,555.0
T32P6LSX,4,1,57,Won,2017-09-19,2017-12-16,492.0
B944EMXZ,7,6,11,Lost,2017-09-19,2017-11-23,0.0
DOY7VMYB,7,6,76,Lost,2017-09-19,2017-11-10,0.0
QXWLE549,7,1,30,Won,2017-09-19,2017-11-17,574.0
V1SX6HOD,34,6,,Engaging,2017-09-19,,
R0R0V2O5,34,2,24,Won,2017-09-19,2017-12-09,4709.0
D3O1PCMO,9,4,12,Won,2017-09-19,2017-12-04,3079.0
G53492IF,21,2,48,Won,2017-09-19,2017-09-24,4369.0
WVKBXWA9,14,4,,Engaging,2017-09-19,,
KUH39HQ7,3,3,57,Lost,2017-09-19,2017-09-22,0.0
RW6QS352,3,5,67,Won,2017-09-19,2017-12-31,6000.0
1374WYJG,12,4,42,Won,2017-09-19,2017-12-31,3248.0
1T8R8X79,33,4,50,Won,2017-09-19,2017-11-19,4249.0
PSMWYTMB,22,4,72,Engaging,2017-09-20,,
0ZXS3AIR,22,1,2,Won,2017-09-20,2017-12-26,563.0
SBTVPORC,13,2,27,Won,2017-09-20,2017-09-29,5037.0
XZKZYO55,18,2,42,Won,2017-09-20,2017-12-16,4865.0
AMCOSQZC,10,2,76,Won,2017-09-20,2017-12-18,5192.0
6C2CJX31,20,6,42,Lost,2017-09-20,2017-12-23,0.0
NRK892VX,28,5,,Engaging,2017-09-20,,
5F1RM2YM,28,3,,Engaging,2017-09-20,,
VQQR3OUI,28,3,17,Won,2017-09-20,2017-12-31,41.0
UWYFOEMO,26,3,14,Won,2017-09-20,2017-09-26,59.0
ZXNHUYCM,30,5,32,Lost,2017-09-20,2017-10-01,0.0
KHG4UMKP,30,3,6,Won,2017-09-20,2017-11-24,58.0
5R7N3RKQ,6,2,59,Won,2017-09-20,2017-09-30,4361.0
197EQMY8,32,2,,Engaging,2017-09-20,,
TEM0I59X,32,5,47,Won,2017-09-20,2017-12-09,4906.0
1WPZ1MCO,27,1,32,Won,2017-09-20,2017-09-29,587.0
1AQKM7VU,27,2,79,Won,2017-09-20,2017-11-24,4487.0
VTVYSUZG,5,4,9,Won,2017-09-20,2017-12-28,3627.0
61IKUAZI,25,6,14,Engaging,2017-09-20,,
6ZSAKAHX,25,6,54,Won,2017-09-20,2017-12-22,920.0
D9MZMDOL,24,3,85,Engaging,2017-09-20,,
2FM8HJDM,24,4,,Engaging,2017-09-20,,
7TIWLFZD,24,1,31,Won,2017-09-20,2017-10-01,552.0
HXRF96S3,24,3,46,Won,2017-09-20,2017-12-15,54.0
WTEAOER0,12,1,8,Won,2017-09-20,2017-12-14,472.0
T8LSQO2S,16,5,78,Lost,2017-09-20,2017-11-24,0.0
4R4QF0ZU,33,2,,Engaging,2017-09-20,,
ABMOVF1A,1,3,72,Won,2017-09-21,2017-09-30,66.0
Q2GK9IT2,22,2,80,Lost,2017-09-21,2017-12-02,0.0
J0WKJLR6,19,6,48,Won,2017-09-21,2017-11-21,1039.0
B1D3HP8V,13,6,56,Lost,2017-09-21,2017-11-22,0.0
QHP95ULI,13,2,42,Lost,2017-09-21,2017-09-25,0.0
OAMR9KPA,13,1,7,Won,2017-09-21,2017-12-21,550.0
IDKBZCAF,18,2,,Engaging,2017-09-21,,
0GRGY09E,10,2,57,Lost,2017-09-21,2017-11-25,0.0
MP9PICCD,10,2,73,Won,2017-09-21,2017-12-30,4570.0
F34QYKQJ,20,2,2,Lost,2017-09-21,2017-11-30,0.0
DHJ8KOUV,8,5,12,Won,2017-09-21,2017-12-05,5138.0
JYNYK957,30,4,46,Won,2017-09-21,2017-12-02,3063.0
NOLWR5EX,32,6,70,Lost,2017-09-21,2017-10-02,0.0
BUHR2X8U,31,1,33,Won,2017-09-21,2017-12-30,613.0
4OPFJFRO,31,2,54,Won,2017-09-21,2017-11-14,4808.0
MLV2QDU6,4,5,12,Won,2017-09-21,2017-11-26,5160.0
V7T9ZP6C,27,1,41,Won,2017-09-21,2017-10-01,566.0
WYS1XI44,7,3,76,Won,2017-09-21,2017-09-27,68.0
C3HN12Z8,34,1,42,Lost,2017-09-21,2017-10-03,0.0
YCQXHVMZ,21,2,71,Won,2017-09-21,2017-12-22,5600.0
4PLSG7A3,3,3,15,Won,2017-09-21,2017-12-12,61.0
ZD772DU8,24,3,34,Lost,2017-09-21,2017-12-03,0.0
2KVQ5Z4M,16,4,78,Lost,2017-09-21,2017-11-29,0.0
U6LLSWEN,19,6,56,Lost,2017-09-22,2017-11-27,0.0
RVQTWBKE,19,5,20,Lost,2017-09-22,2017-11-24,0.0
BWPBMVQH,13,1,84,Lost,2017-09-22,2017-11-29,0.0
LFI3BGEE,18,5,,Engaging,2017-09-22,,
YPSXMDRH,18,2,71,Won,2017-09-22,2017-12-23,4976.0
Q46QSEGT,10,2,30,Lost,2017-09-22,2017-10-03,0.0
DT0ZJ9Z2,10,2,38,Won,2017-09-22,2017-12-24,4991.0
55ZNV61S,20,1,5,Lost,2017-09-22,2017-10-04,0.0
6PQS93V2,20,2,75,Won,2017-09-22,2017-10-04,5868.0
1LHU0876,28,4,46,Engaging,2017-09-22,,
V929BUUS,8,6,39,Lost,2017-09-22,2017-12-21,0.0
LDYYOH6W,8,2,4,Won,2017-09-22,2017-11-24,4938.0
4MFY8UXP,8,4,59,Won,2017-09-22,2017-12-14,3772.0
EBJMZ5VE,30,5,10,Won,2017-09-22,2017-10-02,5784.0
CMXOTVL7,6,2,13,Won,2017-09-22,2017-10-02,3485.0
9XF2B7RS,32,1,21,Won,2017-09-22,2017-09-28,675.0
WHV85GOQ,31,1,65,Lost,2017-09-22,2017-11-28,0.0
MXJAH0R5,34,3,55,Lost,2017-09-22,2017-11-28,0.0
OXW7DBDT,25,6,17,Lost,2017-09-22,2017-11-02,0.0
W5EGDYPK,25,3,51,Won,2017-09-22,2017-10-01,55.0
C13104YM,3,3,72,Lost,2017-09-22,2017-12-16,0.0
1GA3AFTX,3,4,57,Lost,2017-09-22,2017-12-12,0.0
389D515R,3,5,38,Won,2017-09-22,2017-10-01,5775.0
2751GWVC,24,1,36,Won,2017-09-22,2017-11-18,651.0
0UFUDIYT,24,1,61,Won,2017-09-22,2017-11-22,570.0
Y3QBGJLM,24,3,6,Won,2017-09-22,2017-12-30,54.0
O7U4I96P,24,3,61,Won,2017-09-22,2017-09-29,47.0
Q0R3ZBNT,16,3,63,Won,2017-09-22,2017-11-08,56.0
FGUWP1NF,22,6,75,Lost,2017-09-23,2017-10-05,0.0
DH8R6PK5,10,2,57,Lost,2017-09-23,2017-12-12,0.0
ZKFWTRRT,10,2,4,Won,2017-09-23,2017-09-30,4422.0
941SDVVZ,10,2,36,Won,2017-09-23,2017-10-02,5357.0
ODINSHYF,8,3,4,Lost,2017-09-23,2017-10-01,0.0
0TICPBMF,8,6,13,Won,2017-09-23,2017-09-27,1047.0
WANX7LM0,8,2,59,Won,2017-09-23,2017-12-29,5013.0
9F2MDA5R,26,4,24,Won,2017-09-23,2017-09-25,3197.0
JUKJ3RAB,6,6,38,Lost,2017-09-23,2017-10-05,0.0
YD3D41E0,6,6,85,Won,2017-09-23,2017-10-02,1127.0
K2NPVZL8,32,1,,Engaging,2017-09-23,,
7FLPKZN7,32,2,42,Engaging,2017-09-23,,
RX8711KI,32,1,54,Won,2017-09-23,2017-12-24,468.0
F3BJAMUL,32,3,58,Won,2017-09-23,2017-11-19,55.0
HZS2YVRN,31,3,24,Won,2017-09-23,2017-10-01,57.0
W3B077GY,4,3,85,Lost,2017-09-23,2017-11-07,0.0
MGR0TSPK,4,6,57,Won,2017-09-23,2017-11-27,946.0
TEF07JM6,27,1,77,Lost,2017-09-23,2017-10-02,0.0
N8SVXI48,34,1,83,Lost,2017-09-23,2017-11-14,0.0
VG1WQW88,34,3,31,Lost,2017-09-23,2017-11-06,0.0
MEKVHSCB,5,3,19,Lost,2017-09-23,2017-11-27,0.0
PBJ62FC3,14,2,48,Lost,2017-09-23,2017-10-05,0.0
3Q15OHQB,24,4,,Engaging,2017-09-23,,
O04P1WN6,24,2,36,Won,2017-09-23,2017-12-17,4415.0
600FP406,12,3,5,Won,2017-09-23,2017-10-02,60.0
2EFTTOAV,33,5,33,Won,2017-09-23,2017-10-01,5865.0
DDXFIBEY,1,5,73,Lost,2017-09-24,2017-11-23,0.0
5BRWXIU3,1,3,11,Lost,2017-09-24,2017-11-27,0.0
WN9ZY701,22,6,42,Lost,2017-09-24,2017-12-14,0.0
DA8D04ED,2,4,29,Lost,2017-09-24,2017-10-04,0.0
WLQC2XK4,2,3,60,Won,2017-09-24,2017-10-02,54.0
A4CVM3PM,13,2,53,Won,2017-09-24,2017-12-27,5069.0
CNLE5EJ2,18,5,44,Won,2017-09-24,2017-10-05,5378.0
D3HUUVPL,18,2,49,Won,2017-09-24,2017-12-04,5255.0
2UNDAQZ2,10,6,16,Lost,2017-09-24,2017-10-04,0.0
R2E45IQ8,10,5,13,Won,2017-09-24,2017-10-03,5144.0
UX0H8B3W,20,5,20,Lost,2017-09-24,2017-11-16,0.0
VM0A3057,30,5,55,Won,2017-09-24,2017-10-03,5527.0
DX9CCI9C,31,4,50,Lost,2017-09-24,2017-12-19,0.0
8SE1W979,4,1,36,Lost,2017-09-24,2017-10-02,0.0
L6AOARQ9,4,1,15,Won,2017-09-24,2017-12-21,452.0
I83GQQHA,27,4,42,Lost,2017-09-24,2017-10-05,0.0
10984DDU,5,5,72,Won,2017-09-24,2017-12-28,7300.0
JQVW0KJV,3,3,28,Lost,2017-09-24,2017-11-09,0.0
UWZHNMR4,24,5,6,Won,2017-09-24,2017-11-26,5196.0
TRET6F45,24,5,22,Won,2017-09-24,2017-12-26,5624.0
8DDC9RLE,24,4,41,Won,2017-09-24,2017-12-15,4110.0
TFGYLK6C,1,1,38,Lost,2017-09-25,2017-10-04,0.0
4YXXI2OI,1,3,11,Won,2017-09-25,2017-12-18,53.0
3C7A75LH,19,2,48,Won,2017-09-25,2017-09-27,5727.0
02LUGFJS,19,2,56,Won,2017-09-25,2017-09-28,4308.0
KPF0GREK,19,4,56,Won,2017-09-25,2017-12-09,3329.0
HEG2JK9Y,18,6,43,Lost,2017-09-25,2017-10-03,0.0
1ZCAL93A,10,5,36,Lost,2017-09-25,2017-10-04,0.0
5NW6HK74,28,3,17,Lost,2017-09-25,2017-10-04,0.0
EJVD09HQ,30,3,2,Engaging,2017-09-25,,
7WFASDCZ,6,1,30,Lost,2017-09-25,2017-10-03,0.0
7XNX75LI,6,5,19,Lost,2017-09-25,2017-12-08,0.0
RAUWH0GP,32,5,46,Won,2017-09-25,2017-11-27,6105.0
I86I0TJG,31,1,77,Won,2017-09-25,2017-11-13,549.0
TFW3KAYZ,31,2,17,Won,2017-09-25,2017-11-12,4828.0
9NH8ACMQ,7,6,19,Lost,2017-09-25,2017-10-04,0.0
86KARIC1,34,1,79,Lost,2017-09-25,2017-10-03,0.0
N2SLAOZR,5,1,23,Lost,2017-09-25,2017-10-04,0.0
02TUKBP3,5,3,85,Lost,2017-09-25,2017-11-30,0.0
KU0YOR3J,9,6,85,Won,2017-09-25,2017-10-04,1189.0
BRGJCWO1,9,3,36,Won,2017-09-25,2017-11-28,51.0
IEIZU3TY,21,6,49,Lost,2017-09-25,2017-12-24,0.0
P8QXRXMR,25,2,,Engaging,2017-09-25,,
35KZ6QTP,25,4,77,Lost,2017-09-25,2017-10-03,0.0
V5ZP09PO,3,6,19,Lost,2017-09-25,2017-10-03,0.0
VKB9RFJT,3,3,12,Won,2017-09-25,2017-11-20,55.0
Y9HHGGOQ,3,3,15,Won,2017-09-25,2017-10-04,53.0
H3AEZ2BZ,24,3,55,Lost,2017-09-25,2017-10-05,0.0
LUXAXNBV,16,5,18,Won,2017-09-25,2017-12-09,5960.0
0XBMBVFP,33,4,34,Won,2017-09-25,2017-10-04,3438.0
8KIMVD15,1,3,9,Lost,2017-09-26,2017-10-06,0.0
Q06QD8ZW,1,3,29,Won,2017-09-26,2017-11-03,54.0
0SD3OBQI,22,6,44,Lost,2017-09-26,2017-11-06,0.0
YKZFQT7K,19,1,43,Lost,2017-09-26,2017-10-05,0.0
I25J5M7W,19,4,40,Lost,2017-09-26,2017-09-28,0.0
B2Z4BB5U,2,5,72,Lost,2017-09-26,2017-10-06,0.0
87ZXBDQS,2,3,39,Lost,2017-09-26,2017-10-07,0.0
3LYVAV6P,2,3,67,Won,2017-09-26,2017-10-03,55.0
G7QIQDSA,13,2,,Engaging,2017-09-26,,
7I2O2ZCR,13,6,78,Lost,2017-09-26,2017-11-19,0.0
SUX7JFN7,18,6,44,Lost,2017-09-26,2017-11-19,0.0
5DL7R4C3,10,2,36,Lost,2017-09-26,2017-10-03,0.0
61ON3Y6O,10,3,68,Lost,2017-09-26,2017-10-02,0.0
HOEKIDDI,20,2,26,Lost,2017-09-26,2017-11-13,0.0
10YLM9VF,28,2,65,Lost,2017-09-26,2017-10-09,0.0
LN0DF2XI,28,3,65,Won,2017-09-26,2017-11-27,48.0
ZNE0DAIF,26,6,36,Lost,2017-09-26,2017-11-24,0.0
DTCHPCBB,26,4,24,Won,2017-09-26,2017-12-14,3553.0
YID2GAED,30,5,77,Lost,2017-09-26,2017-10-04,0.0
QFKL9UK2,31,2,41,Won,2017-09-26,2017-10-05,4727.0
MC3OSDV0,31,3,70,Won,2017-09-26,2017-10-02,65.0
C7DOYN5Y,4,1,57,Won,2017-09-26,2017-12-25,585.0
JXUSPNPV,27,6,,Engaging,2017-09-26,,
K79T6VNV,27,3,54,Lost,2017-09-26,2017-10-03,0.0
DX8R6PA4,7,6,16,Lost,2017-09-26,2017-10-03,0.0
FZDD9758,7,4,9,Lost,2017-09-26,2017-10-07,0.0
0SIFT5DE,7,4,57,Lost,2017-09-26,2017-10-04,0.0
MZSCFJZS,7,5,45,Won,2017-09-26,2017-10-07,5708.0
D6X5T9D4,34,3,36,Lost,2017-09-26,2017-10-05,0.0
69Z30MBF,5,1,4,Won,2017-09-26,2017-11-15,571.0
SH0BSL0Z,5,1,62,Won,2017-09-26,2017-12-24,619.0
Q5E0NILP,21,4,20,Won,2017-09-26,2017-10-03,2984.0
RFTDQJ0U,14,1,5,Won,2017-09-26,2017-10-01,558.0
76NU9866,14,3,12,Won,2017-09-26,2017-12-02,57.0
13O8NTOT,12,3,37,Won,2017-09-26,2017-11-30,61.0
AS3IYIRO,1,1,36,Won,2017-09-27,2017-12-26,543.0
L1WPBDZG,22,2,84,Won,2017-09-27,2017-12-12,4125.0
QK98E62R,19,5,26,Won,2017-09-27,2017-12-29,5301.0
F9THW1PW,13,1,43,Won,2017-09-27,2017-10-05,495.0
LQJISQSD,13,6,5,Won,2017-09-27,2017-10-05,955.0
84SZ58S9,18,6,40,Won,2017-09-27,2017-10-04,1225.0
Q5I9JWH7,10,2,59,Lost,2017-09-27,2017-10-02,0.0
6BSKCQCX,10,1,13,Won,2017-09-27,2017-12-25,608.0
UKQD4DPD,10,2,76,Won,2017-09-27,2017-11-13,4515.0
SI874ZK5,20,2,63,Lost,2017-09-27,2017-10-06,0.0
6XP6FVMN,28,4,33,Won,2017-09-27,2017-12-18,3772.0
NDMEB0VG,15,4,42,Lost,2017-09-27,2017-10-05,0.0
IGFQGZDK,8,1,4,Won,2017-09-27,2017-12-08,540.0
Y2DLFFN6,8,4,9,Won,2017-09-27,2017-09-30,2800.0
I6UCM2J9,8,4,66,Won,2017-09-27,2017-10-05,3250.0
PT0I4XSM,26,6,54,Won,2017-09-27,2017-10-07,1232.0
X718EF6Y,26,4,35,Won,2017-09-27,2017-10-04,2811.0
FSYTM6YE,30,2,,Engaging,2017-09-27,,
VUAFV8SS,30,6,47,Won,2017-09-27,2017-12-07,1178.0
SXPV3WCV,6,2,73,Won,2017-09-27,2017-12-22,4869.0
9PH1EWCH,32,4,10,Lost,2017-09-27,2017-12-03,0.0
THPCTGNI,4,5,38,Lost,2017-09-27,2017-10-02,0.0
XR4PPDOB,4,1,12,Won,2017-09-27,2017-12-18,507.0
EK06CNRW,4,4,4,Won,2017-09-27,2017-10-06,3681.0
Q25T8PKX,27,6,17,Lost,2017-09-27,2017-10-01,0.0
V86S5LWV,7,6,19,Lost,2017-09-27,2017-10-02,0.0
K8Y7CK9T,7,5,73,Won,2017-09-27,2017-10-05,5280.0
1LY8CAXD,25,7,2,Engaging,2017-09-27,,
ADS3CQ4B,25,3,24,Won,2017-09-27,2017-11-27,50.0
9UBU6UW4,3,3,28,Won,2017-09-27,2017-09-29,59.0
ZP9HW0LH,24,4,42,Won,2017-09-27,2017-10-03,3794.0
WV41OJHX,16,4,26,Won,2017-09-27,2017-10-03,3786.0
FTUJY4FP,19,6,12,Lost,2017-09-28,2017-10-07,0.0
ORBIW519,20,4,56,Lost,2017-09-28,2017-12-19,0.0
369V78M2,20,2,49,Won,2017-09-28,2017-10-07,5553.0
792JYPG1,20,4,44,Won,2017-09-28,2017-10-08,3557.0
Y6Q7Z0SO,28,3,33,Won,2017-09-28,2017-10-08,63.0
9IM813OI,8,1,13,Lost,2017-09-28,2017-11-11,0.0
GXY3QZ2V,4,4,62,Won,2017-09-28,2017-10-06,3704.0
SMP2K39G,27,2,,Engaging,2017-09-28,,
IVX52FRZ,7,6,30,Lost,2017-09-28,2017-11-03,0.0
2CN1G52G,7,4,36,Lost,2017-09-28,2017-10-03,0.0
OR0PEAIV,7,6,59,Won,2017-09-28,2017-11-30,1133.0
EGOU8GB1,34,6,44,Won,2017-09-28,2017-12-09,1292.0
IIKN6Q8E,25,4,55,Won,2017-09-28,2017-12-04,3278.0
VTX8GPN8,3,3,11,Won,2017-09-28,2017-10-05,55.0
DVGY4X7E,24,1,24,Won,2017-09-28,2017-12-23,498.0
W9LAIASV,24,3,70,Won,2017-09-28,2017-12-30,55.0
9JTFD4FZ,16,5,,Engaging,2017-09-28,,
1JFYPP8R,33,1,10,Won,2017-09-28,2017-10-05,571.0
C51GWGUE,18,6,,Engaging,2017-09-29,,
A62JDGQK,18,2,8,Won,2017-09-29,2017-10-05,4942.0
K25Z2KKH,10,6,68,Lost,2017-09-29,2017-10-05,0.0
U3F5X6BB,20,3,5,Lost,2017-09-29,2017-12-07,0.0
VJD27D8U,28,2,64,Won,2017-09-29,2017-10-01,5340.0
9TMPRT6R,15,1,75,Lost,2017-09-29,2017-10-03,0.0
CE81S7UN,15,4,84,Lost,2017-09-29,2017-10-08,0.0
LEPH90QI,8,5,39,Won,2017-09-29,2017-10-09,5689.0
X1QNN2DG,30,1,58,Lost,2017-09-29,2017-10-08,0.0
J8G6HTCM,30,3,47,Lost,2017-09-29,2017-10-11,0.0
94P229FH,4,3,19,Won,2017-09-29,2017-12-30,52.0
Q6F9JWTY,4,4,57,Won,2017-09-29,2017-12-10,3131.0
75JW1GRR,27,6,44,Lost,2017-09-29,2017-10-09,0.0
P7X2J5DO,27,5,64,Lost,2017-09-29,2017-10-06,0.0
LKBDKJLM,27,3,6,Lost,2017-09-29,2017-11-27,0.0
9OT0018Y,27,4,32,Lost,2017-09-29,2017-10-10,0.0
I6RH33SU,7,4,72,Won,2017-09-29,2017-10-05,3957.0
STCU1IXE,9,1,73,Won,2017-09-29,2017-12-30,523.0
E3CR358L,9,6,73,Won,2017-09-29,2017-12-21,1156.0
BTOD096J,21,2,8,Lost,2017-09-29,2017-10-06,0.0
1B2WYHTY,25,4,54,Won,2017-09-29,2017-11-30,3509.0
NS6JLCZ2,14,2,,Engaging,2017-09-29,,
LB5622YN,3,3,36,Lost,2017-09-29,2017-10-08,0.0
HIX9V4W1,3,4,19,Lost,2017-09-29,2017-10-03,0.0
LZ3B174J,24,3,,Engaging,2017-09-29,,
XQ6FMG3L,24,1,47,Lost,2017-09-29,2017-10-06,0.0
W40IER4O,24,3,65,Won,2017-09-29,2017-12-08,59.0
88PIK8A6,12,3,43,Lost,2017-09-29,2017-10-08,0.0
6K31TYOR,33,1,41,Won,2017-09-29,2017-10-05,502.0
H29XGJ5H,1,1,57,Lost,2017-09-30,2017-12-04,0.0
FSBZ3KOY,1,5,72,Lost,2017-09-30,2017-10-01,0.0
T4SSD24J,22,1,63,Won,2017-09-30,2017-12-05,541.0
ZDB6D35R,19,5,52,Won,2017-09-30,2017-12-19,5026.0
8RVTZBQO,2,4,19,Won,2017-09-30,2017-10-10,3148.0
CMM4A6NJ,10,6,39,Lost,2017-09-30,2017-10-06,0.0
7PMUB7T4,10,2,4,Lost,2017-09-30,2017-10-12,0.0
KTHAX2XV,10,2,39,Lost,2017-09-30,2017-10-05,0.0
IHOTG9ZQ,10,4,60,Won,2017-09-30,2017-10-09,3006.0
O2BF1KAT,15,3,49,Lost,2017-09-30,2017-12-19,0.0
12HOWQMI,15,2,42,Won,2017-09-30,2017-10-07,5203.0
CXY4CXX1,8,3,12,Lost,2017-09-30,2017-10-07,0.0
IIOVCSHC,26,4,77,Won,2017-09-30,2017-12-10,2927.0
NX28C8EI,30,5,,Engaging,2017-09-30,,
